OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,GEOID20,NAME20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,TRACT_DESCRIPTION,Shape_Length,Shape_Area,stop_id,stop_name,stop_lat,stop_lon
"42","51","710","004300","51710004300","43",Census Tract,G5020,S,1178742,7997,"+36.8558356","-076.2646406","BRAMBLETON (NORTH), MOTON",0.0470208393076679,0.000119911815587172,"1224",PRINCESS ANNE & PARK,36.854016,-76.264021
"42","51","710","004300","51710004300","43",Census Tract,G5020,S,1178742,7997,"+36.8558356","-076.2646406","BRAMBLETON (NORTH), MOTON",0.0470208393076679,0.000119911815587172,"1225",PRINCESS ANNE & MARSHALL,36.854358,-76.266224
"42","51","710","004300","51710004300","43",Census Tract,G5020,S,1178742,7997,"+36.8558356","-076.2646406","BRAMBLETON (NORTH), MOTON",0.0470208393076679,0.000119911815587172,"1226",PRINCESS ANNE & MALTBY,36.854951,-76.268081
"43","51","710","004400","51710004400","44",Census Tract,G5020,S,695846,12670,"+36.8564451","-076.2541084",ROBERTS VILLAGE/BOWLING GREEN,0.039270960066564,7.15918350295148e-05,"1147",VIRGINIA BEACH & GODFREY,36.852756,-76.249892
"43","51","710","004400","51710004400","44",Census Tract,G5020,S,695846,12670,"+36.8564451","-076.2541084",ROBERTS VILLAGE/BOWLING GREEN,0.039270960066564,7.15918350295148e-05,"1148",VIRGINIA BEACH & MERRIMAC,36.852445,-76.252759
"43","51","710","004400","51710004400","44",Census Tract,G5020,S,695846,12670,"+36.8564451","-076.2541084",ROBERTS VILLAGE/BOWLING GREEN,0.039270960066564,7.15918350295148e-05,"1149",VIRGINIA BEACH & NORCHESTER,36.852348,-76.255476
"43","51","710","004400","51710004400","44",Census Tract,G5020,S,695846,12670,"+36.8564451","-076.2541084",ROBERTS VILLAGE/BOWLING GREEN,0.039270960066564,7.15918350295148e-05,"1151",VIRGINIA BEACH & OAKLAWN,36.852202,-76.258933
"43","51","710","004400","51710004400","44",Census Tract,G5020,S,695846,12670,"+36.8564451","-076.2541084",ROBERTS VILLAGE/BOWLING GREEN,0.039270960066564,7.15918350295148e-05,"1183",PRINCESS ANNE & MAJESTIC,36.855045,-76.257796
"43","51","710","004400","51710004400","44",Census Tract,G5020,S,695846,12670,"+36.8564451","-076.2541084",ROBERTS VILLAGE/BOWLING GREEN,0.039270960066564,7.15918350295148e-05,"1185",PRINCESS ANNE & MERRIMAC,36.857307,-76.253686
"43","51","710","004400","51710004400","44",Census Tract,G5020,S,695846,12670,"+36.8564451","-076.2541084",ROBERTS VILLAGE/BOWLING GREEN,0.039270960066564,7.15918350295148e-05,"1186",PRINCESS ANNE & BALLENTINE,36.859496,-76.250324
"43","51","710","004400","51710004400","44",Census Tract,G5020,S,695846,12670,"+36.8564451","-076.2541084",ROBERTS VILLAGE/BOWLING GREEN,0.039270960066564,7.15918350295148e-05,"1221",PRINCESS ANNE & MERRIMAC,36.857275,-76.254011
"43","51","710","004400","51710004400","44",Census Tract,G5020,S,695846,12670,"+36.8564451","-076.2541084",ROBERTS VILLAGE/BOWLING GREEN,0.039270960066564,7.15918350295148e-05,"1222",PRINCESS ANNE & GRAND BASSA,36.85561,-76.256915
"43","51","710","004400","51710004400","44",Census Tract,G5020,S,695846,12670,"+36.8564451","-076.2541084",ROBERTS VILLAGE/BOWLING GREEN,0.039270960066564,7.15918350295148e-05,"2288",BALLENTINE & PRINCESS ANNE,36.859041,-76.249545
"43","51","710","004400","51710004400","44",Census Tract,G5020,S,695846,12670,"+36.8564451","-076.2541084",ROBERTS VILLAGE/BOWLING GREEN,0.039270960066564,7.15918350295148e-05,"3407",BALLENTINE & WOODLAND,36.854008,-76.248475
"43","51","710","004400","51710004400","44",Census Tract,G5020,S,695846,12670,"+36.8564451","-076.2541084",ROBERTS VILLAGE/BOWLING GREEN,0.039270960066564,7.15918350295148e-05,"5974",BALLENTINE & HOLLISTER,36.855491,-76.248898
"44","51","710","004500","51710004500","45",Census Tract,G5020,S,773401,0,"+36.8496217","-076.2505470",MIDDLETOWN ARCH,0.0458194462087321,7.814154779294e-05,"0620",CORPREW & MAJESTIC,36.850469,-76.257229
"44","51","710","004500","51710004500","45",Census Tract,G5020,S,773401,0,"+36.8496217","-076.2505470",MIDDLETOWN ARCH,0.0458194462087321,7.814154779294e-05,"0621",CORPREW & GATE HOUSE,36.850587,-76.251315
"44","51","710","004500","51710004500","45",Census Tract,G5020,S,773401,0,"+36.8496217","-076.2505470",MIDDLETOWN ARCH,0.0458194462087321,7.814154779294e-05,"0622",BALLENTINE & MIDDLE TOWNE,36.848317,-76.250752
"44","51","710","004500","51710004500","45",Census Tract,G5020,S,773401,0,"+36.8496217","-076.2505470",MIDDLETOWN ARCH,0.0458194462087321,7.814154779294e-05,"0692",BALLENTINE & CONNECTOR,36.851749,-76.24788
"44","51","710","004500","51710004500","45",Census Tract,G5020,S,773401,0,"+36.8496217","-076.2505470",MIDDLETOWN ARCH,0.0458194462087321,7.814154779294e-05,"0703",CORPREW & BALLENTINE,36.850199,-76.249316
"44","51","710","004500","51710004500","45",Census Tract,G5020,S,773401,0,"+36.8496217","-076.2505470",MIDDLETOWN ARCH,0.0458194462087321,7.814154779294e-05,"0704",CORPREW & GATE HOUSE,36.850656,-76.251627
"44","51","710","004500","51710004500","45",Census Tract,G5020,S,773401,0,"+36.8496217","-076.2505470",MIDDLETOWN ARCH,0.0458194462087321,7.814154779294e-05,"0705",CORPREW & NORCHESTER,36.850584,-76.255369
"44","51","710","004500","51710004500","45",Census Tract,G5020,S,773401,0,"+36.8496217","-076.2505470",MIDDLETOWN ARCH,0.0458194462087321,7.814154779294e-05,"0706",CORPREW & MAJESTIC,36.850538,-76.257664
"44","51","710","004500","51710004500","45",Census Tract,G5020,S,773401,0,"+36.8496217","-076.2505470",MIDDLETOWN ARCH,0.0458194462087321,7.814154779294e-05,"1030",VIRGINIA BEACH & NORCHESTER,36.852202,-76.25529
"44","51","710","004500","51710004500","45",Census Tract,G5020,S,773401,0,"+36.8496217","-076.2505470",MIDDLETOWN ARCH,0.0458194462087321,7.814154779294e-05,"1031",VIRGINIA BEACH & MERRIMAC,36.852261,-76.253039
"44","51","710","004500","51710004500","45",Census Tract,G5020,S,773401,0,"+36.8496217","-076.2505470",MIDDLETOWN ARCH,0.0458194462087321,7.814154779294e-05,"1032",VIRGINIA BEACH & BELLMORE,36.852564,-76.250035
"44","51","710","004500","51710004500","45",Census Tract,G5020,S,773401,0,"+36.8496217","-076.2505470",MIDDLETOWN ARCH,0.0458194462087321,7.814154779294e-05,"1033",VIRGINIA BEACH & BALLENTINE,36.852798,-76.248429
"44","51","710","004500","51710004500","45",Census Tract,G5020,S,773401,0,"+36.8496217","-076.2505470",MIDDLETOWN ARCH,0.0458194462087321,7.814154779294e-05,"2968",BALLENTINE & LAKEBRIDGE,36.848299,-76.250278
"44","51","710","004500","51710004500","45",Census Tract,G5020,S,773401,0,"+36.8496217","-076.2505470",MIDDLETOWN ARCH,0.0458194462087321,7.814154779294e-05,"3023",CORPREW & NORCHESTER,36.850511,-76.254837
"44","51","710","004500","51710004500","45",Census Tract,G5020,S,773401,0,"+36.8496217","-076.2505470",MIDDLETOWN ARCH,0.0458194462087321,7.814154779294e-05,"5073",BALLENTINE & LRT STATION,36.846696,-76.252515
"44","51","710","004500","51710004500","45",Census Tract,G5020,S,773401,0,"+36.8496217","-076.2505470",MIDDLETOWN ARCH,0.0458194462087321,7.814154779294e-05,"9235",BALLENTINE & VIRGINIA BEACH,36.852134,-76.248068
"45","51","710","004600","51710004600","46",Census Tract,G5020,S,1141944,328374,"+36.8434484","-076.2500421",CHESTERFIELD HEIGHTS,0.0551819715377468,0.000148541647650783,"0627",KIMBALL & FORBES,36.84309,-76.260429
"45","51","710","004600","51710004600","46",Census Tract,G5020,S,1141944,328374,"+36.8434484","-076.2500421",CHESTERFIELD HEIGHTS,0.0551819715377468,0.000148541647650783,"0628",KIMBALL & MAJESTIC,36.842751,-76.25788
"45","51","710","004600","51710004600","46",Census Tract,G5020,S,1141944,328374,"+36.8434484","-076.2500421",CHESTERFIELD HEIGHTS,0.0551819715377468,0.000148541647650783,"0630",KIMBALL & BALLENTINE,36.842237,-76.253851
"45","51","710","004600","51710004600","46",Census Tract,G5020,S,1141944,328374,"+36.8434484","-076.2500421",CHESTERFIELD HEIGHTS,0.0551819715377468,0.000148541647650783,"0699",KIMBALL & MAJESTIC,36.84283,-76.257621
"45","51","710","004600","51710004600","46",Census Tract,G5020,S,1141944,328374,"+36.8434484","-076.2500421",CHESTERFIELD HEIGHTS,0.0551819715377468,0.000148541647650783,"0700",KIMBALL & FORBES,36.843253,-76.260715
"45","51","710","004600","51710004600","46",Census Tract,G5020,S,1141944,328374,"+36.8434484","-076.2500421",CHESTERFIELD HEIGHTS,0.0551819715377468,0.000148541647650783,"3025",KIMBALL & WILEY,36.842691,-76.245828
"45","51","710","004600","51710004600","46",Census Tract,G5020,S,1141944,328374,"+36.8434484","-076.2500421",CHESTERFIELD HEIGHTS,0.0551819715377468,0.000148541647650783,"3026",KIMBALL & COURT,36.843227,-76.248912
"45","51","710","004600","51710004600","46",Census Tract,G5020,S,1141944,328374,"+36.8434484","-076.2500421",CHESTERFIELD HEIGHTS,0.0551819715377468,0.000148541647650783,"3027",KIMBALL & KIMBALL,36.843047,-76.247337
"45","51","710","004600","51710004600","46",Census Tract,G5020,S,1141944,328374,"+36.8434484","-076.2500421",CHESTERFIELD HEIGHTS,0.0551819715377468,0.000148541647650783,"3030",KIMBALL & WILEY,36.842798,-76.245848
"45","51","710","004600","51710004600","46",Census Tract,G5020,S,1141944,328374,"+36.8434484","-076.2500421",CHESTERFIELD HEIGHTS,0.0551819715377468,0.000148541647650783,"3847",KIMBALL & COURT,36.843335,-76.24912
"45","51","710","004600","51710004600","46",Census Tract,G5020,S,1141944,328374,"+36.8434484","-076.2500421",CHESTERFIELD HEIGHTS,0.0551819715377468,0.000148541647650783,"3882",WESTMINSTER & BALLENTINE,36.844798,-76.249984
"45","51","710","004600","51710004600","46",Census Tract,G5020,S,1141944,328374,"+36.8434484","-076.2500421",CHESTERFIELD HEIGHTS,0.0551819715377468,0.000148541647650783,"3884",WESTMINSTER & CHICK,36.844338,-76.248001
"45","51","710","004600","51710004600","46",Census Tract,G5020,S,1141944,328374,"+36.8434484","-076.2500421",CHESTERFIELD HEIGHTS,0.0551819715377468,0.000148541647650783,"3885",KIMBALL & KIMBALL,36.843206,-76.247332
"45","51","710","004600","51710004600","46",Census Tract,G5020,S,1141944,328374,"+36.8434484","-076.2500421",CHESTERFIELD HEIGHTS,0.0551819715377468,0.000148541647650783,"5971",WESTMINSTER & CHICK,36.844508,-76.248252
"45","51","710","004600","51710004600","46",Census Tract,G5020,S,1141944,328374,"+36.8434484","-076.2500421",CHESTERFIELD HEIGHTS,0.0551819715377468,0.000148541647650783,"8008",BALLENTINE BROAD CREEK STATION,36.84619,-76.253188
"46","51","710","004700","51710004700","47",Census Tract,G5020,S,1381197,169512,"+36.8464758","-076.2633177","BRAMBLETON (SOUTH), NSU",0.0696763775537271,0.000156669878430512,"0615",PARK & PRESIDENTIAL,36.84705,-76.269877
"46","51","710","004700","51710004700","47",Census Tract,G5020,S,1381197,169512,"+36.8464758","-076.2633177","BRAMBLETON (SOUTH), NSU",0.0696763775537271,0.000156669878430512,"0616",PARK & BOND,36.849031,-76.268087
"46","51","710","004700","51710004700","47",Census Tract,G5020,S,1381197,169512,"+36.8464758","-076.2633177","BRAMBLETON (SOUTH), NSU",0.0696763775537271,0.000156669878430512,"0618",CORPREW & PRESIDENTIAL,36.850452,-76.261019
"46","51","710","004700","51710004700","47",Census Tract,G5020,S,1381197,169512,"+36.8464758","-076.2633177","BRAMBLETON (SOUTH), NSU",0.0696763775537271,0.000156669878430512,"0711",PARK & BOND,36.849592,-76.26785
"46","51","710","004700","51710004700","47",Census Tract,G5020,S,1381197,169512,"+36.8464758","-076.2633177","BRAMBLETON (SOUTH), NSU",0.0696763775537271,0.000156669878430512,"0712",PARK & OLNEY,36.847872,-76.269423
"46","51","710","004700","51710004700","47",Census Tract,G5020,S,1381197,169512,"+36.8464758","-076.2633177","BRAMBLETON (SOUTH), NSU",0.0696763775537271,0.000156669878430512,"0713",BRAMBLETON & MARSHALL,36.847086,-76.27133
"46","51","710","004700","51710004700","47",Census Tract,G5020,S,1381197,169512,"+36.8464758","-076.2633177","BRAMBLETON (SOUTH), NSU",0.0696763775537271,0.000156669878430512,"0825",BRAMBLETON & PARK,36.84606,-76.269996
"46","51","710","004700","51710004700","47",Census Tract,G5020,S,1381197,169512,"+36.8464758","-076.2633177","BRAMBLETON (SOUTH), NSU",0.0696763775537271,0.000156669878430512,"2120",CORPREW & JOSEPH,36.850522,-76.265292
"46","51","710","004700","51710004700","47",Census Tract,G5020,S,1381197,169512,"+36.8464758","-076.2633177","BRAMBLETON (SOUTH), NSU",0.0696763775537271,0.000156669878430512,"5740",BALLENTINE & LRT STATION,36.847264,-76.252574
"46","51","710","004700","51710004700","47",Census Tract,G5020,S,1381197,169512,"+36.8464758","-076.2633177","BRAMBLETON (SOUTH), NSU",0.0696763775537271,0.000156669878430512,"8007",NSU STATION,36.845864,-76.269374
"47","51","710","004800","51710004800","48",Census Tract,G5020,S,1015137,100223,"+36.8469101","-076.2801795",TIDEWATER GARDENS,0.0483653017449433,0.000112686844205145,"0404",SAINT PAULS & WOOD,36.850991,-76.284817
"47","51","710","004800","51710004800","48",Census Tract,G5020,S,1015137,100223,"+36.8469101","-076.2801795",TIDEWATER GARDENS,0.0483653017449433,0.000112686844205145,"0454",DNTC,36.850464,-76.283474
"47","51","710","004800","51710004800","48",Census Tract,G5020,S,1015137,100223,"+36.8469101","-076.2801795",TIDEWATER GARDENS,0.0483653017449433,0.000112686844205145,"0455",BRAMBLETON & SAINT PAULS,36.853709,-76.284791
"47","51","710","004800","51710004800","48",Census Tract,G5020,S,1015137,100223,"+36.8469101","-076.2801795",TIDEWATER GARDENS,0.0483653017449433,0.000112686844205145,"0604",TIDEWATER & CHARLOTTE,36.847372,-76.277687
"47","51","710","004800","51710004800","48",Census Tract,G5020,S,1015137,100223,"+36.8469101","-076.2801795",TIDEWATER GARDENS,0.0483653017449433,0.000112686844205145,"0612",BRAMBLETON & LINCOLN,36.853475,-76.282015
"47","51","710","004800","51710004800","48",Census Tract,G5020,S,1015137,100223,"+36.8469101","-076.2801795",TIDEWATER GARDENS,0.0483653017449433,0.000112686844205145,"0613",BRAMBLETON & CHURCH,36.85267,-76.279497
"47","51","710","004800","51710004800","48",Census Tract,G5020,S,1015137,100223,"+36.8469101","-076.2801795",TIDEWATER GARDENS,0.0483653017449433,0.000112686844205145,"3024",TIDEWATER & MAY,36.848367,-76.276832
"47","51","710","004800","51710004800","48",Census Tract,G5020,S,1015137,100223,"+36.8469101","-076.2801795",TIDEWATER GARDENS,0.0483653017449433,0.000112686844205145,"8006",HARBOR PARK STATION,36.844006,-76.278042
"48","51","710","004900","51710004900","49",Census Tract,G5020,S,1462111,389113,"+36.8497564","-076.2913365","CBD, FREEMASON HARBOR",0.0569046457234544,0.000187041639112355,"0003",SAINT PAULS & CHARLOTTE,36.85184,-76.28552
"48","51","710","004900","51710004900","49",Census Tract,G5020,S,1462111,389113,"+36.8497564","-076.2913365","CBD, FREEMASON HARBOR",0.0569046457234544,0.000187041639112355,"0006",SAINT PAULS & PLUME,36.846439,-76.285941
"48","51","710","004900","51710004900","49",Census Tract,G5020,S,1462111,389113,"+36.8497564","-076.2913365","CBD, FREEMASON HARBOR",0.0569046457234544,0.000187041639112355,"0008",WATERSIDE & COMMERCIAL,36.844572,-76.289287
"48","51","710","004900","51710004900","49",Census Tract,G5020,S,1462111,389113,"+36.8497564","-076.2913365","CBD, FREEMASON HARBOR",0.0569046457234544,0.000187041639112355,"0010",MONTICELLO & BRAMBLETON,36.853162,-76.287918
"48","51","710","004900","51710004900","49",Census Tract,G5020,S,1462111,389113,"+36.8497564","-076.2913365","CBD, FREEMASON HARBOR",0.0569046457234544,0.000187041639112355,"0011",MONTICELLO & STARKE,36.854809,-76.287066
"48","51","710","004900","51710004900","49",Census Tract,G5020,S,1462111,389113,"+36.8497564","-076.2913365","CBD, FREEMASON HARBOR",0.0569046457234544,0.000187041639112355,"5607",VIRGINIA BEACH & BOUSH,36.857746,-76.288728
"48","51","710","004900","51710004900","49",Census Tract,G5020,S,1462111,389113,"+36.8497564","-076.2913365","CBD, FREEMASON HARBOR",0.0569046457234544,0.000187041639112355,"5636",BOUSH & BROOKE,36.848608,-76.29251
"48","51","710","004900","51710004900","49",Census Tract,G5020,S,1462111,389113,"+36.8497564","-076.2913365","CBD, FREEMASON HARBOR",0.0569046457234544,0.000187041639112355,"5888",BRAMBLETON & YARMOUTH,36.853881,-76.293681
"48","51","710","004900","51710004900","49",Census Tract,G5020,S,1462111,389113,"+36.8497564","-076.2913365","CBD, FREEMASON HARBOR",0.0569046457234544,0.000187041639112355,"6052",CITY HALL & BANK,36.847532,-76.289507
"48","51","710","004900","51710004900","49",Census Tract,G5020,S,1462111,389113,"+36.8497564","-076.2913365","CBD, FREEMASON HARBOR",0.0569046457234544,0.000187041639112355,"6094",BANK & PLUME,36.846505,-76.289381
"48","51","710","004900","51710004900","49",Census Tract,G5020,S,1462111,389113,"+36.8497564","-076.2913365","CBD, FREEMASON HARBOR",0.0569046457234544,0.000187041639112355,"8002",YORK STREET FREEMASON STATION,36.853569,-76.293885
"48","51","710","004900","51710004900","49",Census Tract,G5020,S,1462111,389113,"+36.8497564","-076.2913365","CBD, FREEMASON HARBOR",0.0569046457234544,0.000187041639112355,"8003",MONTICELLO,36.851187,-76.288796
"48","51","710","004900","51710004900","49",Census Tract,G5020,S,1462111,389113,"+36.8497564","-076.2913365","CBD, FREEMASON HARBOR",0.0569046457234544,0.000187041639112355,"8004",MACARTHUR SQUARE STATION,36.847201,-76.290229
"48","51","710","004900","51710004900","49",Census Tract,G5020,S,1462111,389113,"+36.8497564","-076.2913365","CBD, FREEMASON HARBOR",0.0569046457234544,0.000187041639112355,"8005",CIVIC PLAZA STATION,36.845937,-76.286011
"48","51","710","004900","51710004900","49",Census Tract,G5020,S,1462111,389113,"+36.8497564","-076.2913365","CBD, FREEMASON HARBOR",0.0569046457234544,0.000187041639112355,F001,FERRY STOP - WATERSIDE,36.843292,-76.290922
"49","51","710","005000","51710005000","50",Census Tract,G5020,S,2615719,1305027,"+36.8333375","-076.2836407",BERKLEY,0.087355736459889,0.000396052114722707,"0465",MAIN & BERKLEY,36.832191,-76.283524
"49","51","710","005000","51710005000","50",Census Tract,G5020,S,2615719,1305027,"+36.8333375","-076.2836407",BERKLEY,0.087355736459889,0.000396052114722707,"0467",LIBERTY & GRAYSON,36.829828,-76.281516
"49","51","710","005000","51710005000","50",Census Tract,G5020,S,2615719,1305027,"+36.8333375","-076.2836407",BERKLEY,0.087355736459889,0.000396052114722707,"0468",LIBERTY & LANCASTER,36.828807,-76.280525
"49","51","710","005000","51710005000","50",Census Tract,G5020,S,2615719,1305027,"+36.8333375","-076.2836407",BERKLEY,0.087355736459889,0.000396052114722707,"0469",LIBERTY & SHERMAN,36.825912,-76.277814
"49","51","710","005000","51710005000","50",Census Tract,G5020,S,2615719,1305027,"+36.8333375","-076.2836407",BERKLEY,0.087355736459889,0.000396052114722707,"0508",LIBERTY & SHERMAN,36.825989,-76.27769
"49","51","710","005000","51710005000","50",Census Tract,G5020,S,2615719,1305027,"+36.8333375","-076.2836407",BERKLEY,0.087355736459889,0.000396052114722707,"0510",LIBERTY & GRAYSON,36.829883,-76.281389
"49","51","710","005000","51710005000","50",Census Tract,G5020,S,2615719,1305027,"+36.8333375","-076.2836407",BERKLEY,0.087355736459889,0.000396052114722707,"0511",MAIN & BERKLEY,36.832156,-76.283396
"49","51","710","005000","51710005000","50",Census Tract,G5020,S,2615719,1305027,"+36.8333375","-076.2836407",BERKLEY,0.087355736459889,0.000396052114722707,"5532",LIBERTY & CULPEPPER,36.828236,-76.279728
"50","51","710","005100","51710005100","51",Census Tract,G5020,S,2798912,835633,"+36.8322313","-076.2588821",CAMPOSTELLA HEIGHTS,0.0803917847637155,0.000367135725027275,"0758",INDIAN RIVER & OAKWOOD,36.831309,-76.25911
"50","51","710","005100","51710005100","51",Census Tract,G5020,S,2798912,835633,"+36.8322313","-076.2588821",CAMPOSTELLA HEIGHTS,0.0803917847637155,0.000367135725027275,"0761",INDIAN RIVER & FORD,36.830126,-76.253709
"50","51","710","005100","51710005100","51",Census Tract,G5020,S,2798912,835633,"+36.8322313","-076.2588821",CAMPOSTELLA HEIGHTS,0.0803917847637155,0.000367135725027275,"0818",WILSON & CYPRESS,36.82837,-76.266327
"50","51","710","005100","51710005100","51",Census Tract,G5020,S,2798912,835633,"+36.8322313","-076.2588821",CAMPOSTELLA HEIGHTS,0.0803917847637155,0.000367135725027275,"0819",WILSON & MANSON,36.826327,-76.267744
"50","51","710","005100","51710005100","51",Census Tract,G5020,S,2798912,835633,"+36.8322313","-076.2588821",CAMPOSTELLA HEIGHTS,0.0803917847637155,0.000367135725027275,"0826",CAMPOSTELLA & INDIAN RIVER,36.831079,-76.261836
"50","51","710","005100","51710005100","51",Census Tract,G5020,S,2798912,835633,"+36.8322313","-076.2588821",CAMPOSTELLA HEIGHTS,0.0803917847637155,0.000367135725027275,"0827",MELON & CAMPOSTELLA,36.827627,-76.262875
"50","51","710","005100","51710005100","51",Census Tract,G5020,S,2798912,835633,"+36.8322313","-076.2588821",CAMPOSTELLA HEIGHTS,0.0803917847637155,0.000367135725027275,"0860",CAMPOSTELLA & BERKLEY,36.82374,-76.260499
"50","51","710","005100","51710005100","51",Census Tract,G5020,S,2798912,835633,"+36.8322313","-076.2588821",CAMPOSTELLA HEIGHTS,0.0803917847637155,0.000367135725027275,"0861",CAMPOSTELLA & MELON,36.828225,-76.260938
"50","51","710","005100","51710005100","51",Census Tract,G5020,S,2798912,835633,"+36.8322313","-076.2588821",CAMPOSTELLA HEIGHTS,0.0803917847637155,0.000367135725027275,"0862",CAMPOSTELLA & CANTON,36.831936,-76.261651
"50","51","710","005100","51710005100","51",Census Tract,G5020,S,2798912,835633,"+36.8322313","-076.2588821",CAMPOSTELLA HEIGHTS,0.0803917847637155,0.000367135725027275,"0863",CAMPOSTELLA & ARLINGTON,36.835301,-76.26295
"50","51","710","005100","51710005100","51",Census Tract,G5020,S,2798912,835633,"+36.8322313","-076.2588821",CAMPOSTELLA HEIGHTS,0.0803917847637155,0.000367135725027275,"0961",INDIAN RIVER & CAMPOS,36.830817,-76.259607
"50","51","710","005100","51710005100","51",Census Tract,G5020,S,2798912,835633,"+36.8322313","-076.2588821",CAMPOSTELLA HEIGHTS,0.0803917847637155,0.000367135725027275,"3082",INDIAN RIVER & ELKIN,36.830851,-76.263264
"50","51","710","005100","51710005100","51",Census Tract,G5020,S,2798912,835633,"+36.8322313","-076.2588821",CAMPOSTELLA HEIGHTS,0.0803917847637155,0.000367135725027275,"3089",INDIAN RIVER & ELKIN,36.830698,-76.263436
"50","51","710","005100","51710005100","51",Census Tract,G5020,S,2798912,835633,"+36.8322313","-076.2588821",CAMPOSTELLA HEIGHTS,0.0803917847637155,0.000367135725027275,"3831",INDIAN RIVER & FORD,36.830611,-76.254086
"50","51","710","005100","51710005100","51",Census Tract,G5020,S,2798912,835633,"+36.8322313","-076.2588821",CAMPOSTELLA HEIGHTS,0.0803917847637155,0.000367135725027275,"3836",CAMPOSTELLA & ELKIN,36.832779,-76.262184
"50","51","710","005100","51710005100","51",Census Tract,G5020,S,2798912,835633,"+36.8322313","-076.2588821",CAMPOSTELLA HEIGHTS,0.0803917847637155,0.000367135725027275,"3838",MELON & VINE,36.825614,-76.264385
"50","51","710","005100","51710005100","51",Census Tract,G5020,S,2798912,835633,"+36.8322313","-076.2588821",CAMPOSTELLA HEIGHTS,0.0803917847637155,0.000367135725027275,"3839",BERKLEY & CRYSTAL,36.824969,-76.26678
"50","51","710","005100","51710005100","51",Census Tract,G5020,S,2798912,835633,"+36.8322313","-076.2588821",CAMPOSTELLA HEIGHTS,0.0803917847637155,0.000367135725027275,"5759",WILSON & MANSON,36.826356,-76.267624
"50","51","710","005100","51710005100","51",Census Tract,G5020,S,2798912,835633,"+36.8322313","-076.2588821",CAMPOSTELLA HEIGHTS,0.0803917847637155,0.000367135725027275,"5947",WILSON & CASS,36.829771,-76.265196
"50","51","710","005100","51710005100","51",Census Tract,G5020,S,2798912,835633,"+36.8322313","-076.2588821",CAMPOSTELLA HEIGHTS,0.0803917847637155,0.000367135725027275,"5961",CAMPOSTELLA & GREENLEAF,36.82531,-76.260591
"51","51","710","005500","51710005500","55",Census Tract,G5020,S,2159620,55715,"+36.9233475","-076.2612573",MONTICELLO VILLAGE,0.0634532918465403,0.000224041077786114,"0882",TAUSSIG & GRANBY,36.917803,-76.271258
"51","51","710","005500","51710005500","55",Census Tract,G5020,S,2159620,55715,"+36.9233475","-076.2612573",MONTICELLO VILLAGE,0.0634532918465403,0.000224041077786114,"0883",TAUSSIG & LITTLE CREEK,36.917326,-76.269463
"51","51","710","005500","51710005500","55",Census Tract,G5020,S,2159620,55715,"+36.9233475","-076.2612573",MONTICELLO VILLAGE,0.0634532918465403,0.000224041077786114,"0887",LITTLE CREEK & VAN PATTEN,36.91682,-76.256375
"51","51","710","005500","51710005500","55",Census Tract,G5020,S,2159620,55715,"+36.9233475","-076.2612573",MONTICELLO VILLAGE,0.0634532918465403,0.000224041077786114,"0963",LITTLE CREEK & GALVESTON,36.918263,-76.26219
"51","51","710","005500","51710005500","55",Census Tract,G5020,S,2159620,55715,"+36.9233475","-076.2612573",MONTICELLO VILLAGE,0.0634532918465403,0.000224041077786114,"0964",LITTLE CREEK & WEST GLEN,36.91776,-76.265298
"51","51","710","005500","51710005500","55",Census Tract,G5020,S,2159620,55715,"+36.9233475","-076.2612573",MONTICELLO VILLAGE,0.0634532918465403,0.000224041077786114,"0965",TAUSSIG & LITTLE CREEK,36.917607,-76.270024
"51","51","710","005500","51710005500","55",Census Tract,G5020,S,2159620,55715,"+36.9233475","-076.2612573",MONTICELLO VILLAGE,0.0634532918465403,0.000224041077786114,"5724",TIDEWATER &  NORMAN,36.927625,-76.253057
"51","51","710","005500","51710005500","55",Census Tract,G5020,S,2159620,55715,"+36.9233475","-076.2612573",MONTICELLO VILLAGE,0.0634532918465403,0.000224041077786114,"5725",TIDEWATER & MARVIN,36.924702,-76.252626
"51","51","710","005500","51710005500","55",Census Tract,G5020,S,2159620,55715,"+36.9233475","-076.2612573",MONTICELLO VILLAGE,0.0634532918465403,0.000224041077786114,"5726",TIDEWATER & LEONARD,36.920297,-76.253362
"51","51","710","005500","51710005500","55",Census Tract,G5020,S,2159620,55715,"+36.9233475","-076.2612573",MONTICELLO VILLAGE,0.0634532918465403,0.000224041077786114,"5846",LITTLE CREEK & VANPATTEN,36.916826,-76.255972
"52","51","710","005601","51710005601","56.01",Census Tract,G5020,S,2037014,32119,"+36.9296465","-076.2264060","BAYVIEW (SOUTH), SNUG HARBOR",0.0795576114879685,0.000209269603814439,"0323",CHESAPEAKE & FRANK,36.926413,-76.243141
"52","51","710","005601","51710005601","56.01",Census Tract,G5020,S,2037014,32119,"+36.9296465","-076.2264060","BAYVIEW (SOUTH), SNUG HARBOR",0.0795576114879685,0.000209269603814439,"0349",CHESAPEAKE & SHEPPARD,36.923932,-76.243065
