ID,Nomination Date,Genus,Species,Common Name,Public Yes/No,Diameter (DBH - inches),Height (ft),Spread,Subjective Points,Date Modified,Latitude,Longitude,OBJECTID,STATEFP20,COUNTYFP20,TRACTCE20,GEOID20,NAME20,NAMELSAD20,MTFCC20,FUNCSTAT20,ALAND20,AWATER20,INTPTLAT20,INTPTLON20,TRACT_DESCRIPTION,Shape_Length,Shape_Area
11022,12/26/2010 0:00,Acer,palmatum,Japanese Maple,Yes,16,32,19,0,10/30/2012 0:00,36.862,-76.282,34,51,710,3501,51710003501,35.01,Census Tract,G5020,S,1149097,0,36.8615855,-76.2765441,HUNTERSVILLE (EAST),0.046162591,0.000116118
11006,2/14/2011 0:00,Ilex,opaca,American Holly,Yes,11,35,12,0,4/28/2014 0:00,36.86,-76.282,34,51,710,3501,51710003501,35.01,Census Tract,G5020,S,1149097,0,36.8615855,-76.2765441,HUNTERSVILLE (EAST),0.046162591,0.000116118
11053,3/11/2012 0:00,Zelkova,serrata,Japanese Zelkova,Yes,12,40,47,0,4/28/2014 0:00,36.86,-76.282,34,51,710,3501,51710003501,35.01,Census Tract,G5020,S,1149097,0,36.8615855,-76.2765441,HUNTERSVILLE (EAST),0.046162591,0.000116118
11089,12/30/2012 0:00,Aesculus,glabra,Ohio Buckeye,Yes,25,64,27,0,10/30/2012 0:00,36.86,-76.282,34,51,710,3501,51710003501,35.01,Census Tract,G5020,S,1149097,0,36.8615855,-76.2765441,HUNTERSVILLE (EAST),0.046162591,0.000116118
17019,5/15/2017 0:00,Quercus,phellos,Willow Oak,Yes,56,66,117,,5/15/2017 0:00,36.865,-76.293,35,51,710,3600,51710003600,36,Census Tract,G5020,S,854084,0,36.8656898,-76.287427,EAST GHENT (NORTH),0.040936402,8.63E-05
13014,10/22/2012 0:00,Tilia,americana,American Basswood,Yes,31,72,64,4,2/18/2013 0:00,36.866,-76.293,35,51,710,3600,51710003600,36,Census Tract,G5020,S,854084,0,36.8656898,-76.287427,EAST GHENT (NORTH),0.040936402,8.63E-05
11080,6/6/2011 0:00,Aesculus,hippocastanum,Horse Chestnut,Y,20,40,36,4,6/22/2015 0:00,36.864,-76.295,36,51,710,3700,51710003700,37,Census Tract,G5020,S,623438,0,36.8688844,-76.2966834,EAST GHENT,0.03351809,6.30E-05
17079,9/25/2017 0:00,Nyssa,sylvatica,Blackgum,Yes,18,68,51,,9/25/2017 0:00,36.873,-76.302,37,51,710,3800,51710003800,38,Census Tract,G5020,S,1184542,228680,36.8680069,-76.3083363,WEST GHENT,0.057907193,0.000142819
13081,1/7/2013 0:00,Ligustrum,lucidum,Glossy Privet,yes,25,47,36,0,1/7/2013 0:00,36.873,-76.306,37,51,710,3800,51710003800,38,Census Tract,G5020,S,1184542,228680,36.8680069,-76.3083363,WEST GHENT,0.057907193,0.000142819
11076,6/6/2011 0:00,Cedrus,libani,Cedar of Lebanon,Yes,35,50,52,6,4/9/2014 0:00,36.866,-76.306,37,51,710,3800,51710003800,38,Census Tract,G5020,S,1184542,228680,36.8680069,-76.3083363,WEST GHENT,0.057907193,0.000142819
13098,12/8/2013 0:00,Quercus,phellos,Willow Oak,,50,84,88,2,4/27/2015 0:00,36.868,-76.304,37,51,710,3800,51710003800,38,Census Tract,G5020,S,1184542,228680,36.8680069,-76.3083363,WEST GHENT,0.057907193,0.000142819
11016,9/8/2010 0:00,Quercus,virginiana,Live Oak,Yes,72,50,90,9,4/8/2014 0:00,36.871,-76.308,37,51,710,3800,51710003800,38,Census Tract,G5020,S,1184542,228680,36.8680069,-76.3083363,WEST GHENT,0.057907193,0.000142819
13082,1/7/2013 0:00,Ligustrum,lucidum,Glossy Privet,Yes,15,52,14,0,1/7/2013 0:00,36.873,-76.307,37,51,710,3800,51710003800,38,Census Tract,G5020,S,1184542,228680,36.8680069,-76.3083363,WEST GHENT,0.057907193,0.000142819
17080,9/25/2017 0:00,Pinus,taeda,Loblolly Pine,Yes,24,67,48,,9/25/2017 0:00,36.873,-76.303,37,51,710,3800,51710003800,38,Census Tract,G5020,S,1184542,228680,36.8680069,-76.3083363,WEST GHENT,0.057907193,0.000142819
17081,9/25/2017 0:00,Liquidambar,styraciflua,Sweetgum,Yes,37,80,65,,9/25/2017 0:00,36.874,-76.304,37,51,710,3800,51710003800,38,Census Tract,G5020,S,1184542,228680,36.8680069,-76.3083363,WEST GHENT,0.057907193,0.000142819
13096,8/13/2013 0:00,Ilex,vomitoria 'Pendula',Weeping Yaupon Holly,,6,16,0,0,4/27/2015 0:00,36.868,-76.304,37,51,710,3800,51710003800,38,Census Tract,G5020,S,1184542,228680,36.8680069,-76.3083363,WEST GHENT,0.057907193,0.000142819
10008,4/11/2012 0:00,Quercus,virginiana,Live Oak,Yes,39,44,94,4,4/8/2014 0:00,36.865,-76.303,37,51,710,3800,51710003800,38,Census Tract,G5020,S,1184542,228680,36.8680069,-76.3083363,WEST GHENT,0.057907193,0.000142819
11083,12/7/2011 0:00,Quercus,virginiana,Live Oak,Y,35,52,93,0,4/8/2014 0:00,36.865,-76.303,37,51,710,3800,51710003800,38,Census Tract,G5020,S,1184542,228680,36.8680069,-76.3083363,WEST GHENT,0.057907193,0.000142819
17082,9/25/2017 0:00,Platanus,x acerifolia,London Plane,Yes,9,38,26,,9/25/2017 0:00,36.874,-76.304,37,51,710,3800,51710003800,38,Census Tract,G5020,S,1184542,228680,36.8680069,-76.3083363,WEST GHENT,0.057907193,0.000142819
15001,4/27/2015 0:00,Nyssa,sylvatica,Black Gum,,12,36,33,0,4/27/2015 0:00,36.868,-76.305,37,51,710,3800,51710003800,38,Census Tract,G5020,S,1184542,228680,36.8680069,-76.3083363,WEST GHENT,0.057907193,0.000142819
17078,9/25/2017 0:00,Quercus,alba,White Oak,Yes,30,69,61,,9/25/2017 0:00,36.873,-76.303,37,51,710,3800,51710003800,38,Census Tract,G5020,S,1184542,228680,36.8680069,-76.3083363,WEST GHENT,0.057907193,0.000142819
17006,3/4/2017 0:00,Magnolia,stellata,Star Magnolia,,15,30,29,,3/4/2017 0:00,36.861,-76.293,38,51,710,4001,51710004001,40.01,Census Tract,G5020,S,375559,0,36.859851,-76.2917763,EAST GHENT (SOUTH),0.026285349,3.80E-05
17005,3/4/2017 0:00,Magnolia,virginiana,Sweetbay Magnolia,,10,26,24,,3/4/2017 0:00,36.861,-76.292,38,51,710,4001,51710004001,40.01,Census Tract,G5020,S,375559,0,36.859851,-76.2917763,EAST GHENT (SOUTH),0.026285349,3.80E-05
17009,3/4/2017 0:00,Lagerstroemia,indica,Crepe Myrtle 'Muskogee',,9,24,30,,3/4/2017 0:00,36.861,-76.293,38,51,710,4001,51710004001,40.01,Census Tract,G5020,S,375559,0,36.859851,-76.2917763,EAST GHENT (SOUTH),0.026285349,3.80E-05
11026,10/30/2012 0:00,Celtis,laevigata,"Hackberry, Southern",Yes,22,80,65,0,10/30/2012 0:00,36.86,-76.292,38,51,710,4001,51710004001,40.01,Census Tract,G5020,S,375559,0,36.859851,-76.2917763,EAST GHENT (SOUTH),0.026285349,3.80E-05
17008,3/4/2017 0:00,Chionanthus,virginicus,Fringe Tree,,9,24,27,,3/4/2017 0:00,36.861,-76.293,38,51,710,4001,51710004001,40.01,Census Tract,G5020,S,375559,0,36.859851,-76.2917763,EAST GHENT (SOUTH),0.026285349,3.80E-05
17007,3/4/2017 0:00,Salix,mastudana,Corkscrew Willow,,12,18,27,,3/4/2017 0:00,36.861,-76.293,38,51,710,4001,51710004001,40.01,Census Tract,G5020,S,375559,0,36.859851,-76.2917763,EAST GHENT (SOUTH),0.026285349,3.80E-05
13013,2/18/2013 0:00,Platanus?,,Plane Tree?,No,0,0,0,0,2/18/2013 0:00,36.861,-76.301,39,51,710,4002,51710004002,40.02,Census Tract,G5020,S,1304684,404360,36.8571105,-76.3011941,GHENT,0.061052036,0.000172696
13033,6/6/2011 0:00,Catalpa,bignonioides,"Catalpa, Southern",Yes,44,20,25,0,2/3/2013 0:00,36.859,-76.298,39,51,710,4002,51710004002,40.02,Census Tract,G5020,S,1304684,404360,36.8571105,-76.3011941,GHENT,0.061052036,0.000172696
13032,9/9/2012 0:00,Pyrus,calleryana,Bradford Pear,Yes,15,48,15,0,5/3/2013 0:00,36.861,-76.299,39,51,710,4002,51710004002,40.02,Census Tract,G5020,S,1304684,404360,36.8571105,-76.3011941,GHENT,0.061052036,0.000172696
15008,6/29/2012 0:00,,,Mystery Conifer,Y,18,32,45,0,6/5/2016 0:00,36.858,-76.283,40,51,710,4100,51710004100,41,Census Tract,G5020,S,409608,0,36.8569038,-76.2829062,"YOUNG TERRACE, CHURCH STREET",0.026377409,4.14E-05
15007,6/29/2012 0:00,Sapindus?,,Soapberry?,Y,9,30,29,0,6/5/2016 0:00,36.858,-76.283,40,51,710,4100,51710004100,41,Census Tract,G5020,S,409608,0,36.8569038,-76.2829062,"YOUNG TERRACE, CHURCH STREET",0.026377409,4.14E-05
15005,1/6/2015 0:00,Morus,alba,"Mulberry, White",Y,51,44,76,0,1/6/2015 0:00,36.858,-76.283,40,51,710,4100,51710004100,41,Census Tract,G5020,S,409608,0,36.8569038,-76.2829062,"YOUNG TERRACE, CHURCH STREET",0.026377409,4.14E-05
15006,1/6/2015 0:00,Acer,rubrum,Red Maple,Yes,18,36,45,0,1/6/2015 0:00,36.857,-76.281,40,51,710,4100,51710004100,41,Census Tract,G5020,S,409608,0,36.8569038,-76.2829062,"YOUNG TERRACE, CHURCH STREET",0.026377409,4.14E-05
11086,12/7/2010 0:00,Ulmus,americana,American Elm,Yes,47,96,120,3,7/21/2014 0:00,36.857,-76.267,42,51,710,4300,51710004300,43,Census Tract,G5020,S,1178742,7997,36.8558356,-76.2646406,"BRAMBLETON (NORTH), MOTON",0.047020839,0.000119912
17085,2/10/2017 0:00,Quercus,montana,Chestnut Oak,,5,16,9,,2/10/2017 0:00,36.856,-76.25,43,51,710,4400,51710004400,44,Census Tract,G5020,S,695846,12670,36.8564451,-76.2541084,ROBERTS VILLAGE/BOWLING GREEN,0.03927096,7.16E-05
17084,2/10/2017 0:00,Triadica,sebifera,Chinese Tallow,,11,24,15,,2/10/2017 0:00,36.857,-76.249,43,51,710,4400,51710004400,44,Census Tract,G5020,S,695846,12670,36.8564451,-76.2541084,ROBERTS VILLAGE/BOWLING GREEN,0.03927096,7.16E-05
16010,9/5/2016 0:00,Chionanthus,virginicus,Fringe Tree,YES,7,16,21,0,9/5/2016 0:00,36.854,-76.259,43,51,710,4400,51710004400,44,Census Tract,G5020,S,695846,12670,36.8564451,-76.2541084,ROBERTS VILLAGE/BOWLING GREEN,0.03927096,7.16E-05
17086,2/10/2017 0:00,Cladrastis,kentukea,Kentucky Yellowwood,,4,12,9,,2/10/2017 0:00,36.855,-76.249,43,51,710,4400,51710004400,44,Census Tract,G5020,S,695846,12670,36.8564451,-76.2541084,ROBERTS VILLAGE/BOWLING GREEN,0.03927096,7.16E-05
17083,2/10/2017 0:00,Salix,matsudana,Corkscrew Willow,,20,24,33,,2/10/2017 0:00,36.856,-76.249,43,51,710,4400,51710004400,44,Census Tract,G5020,S,695846,12670,36.8564451,-76.2541084,ROBERTS VILLAGE/BOWLING GREEN,0.03927096,7.16E-05
17102,6/11/2017 0:00,Quercus,alba,Eastern White Oak,Yes,38,74,53,,6/11/2017 0:00,36.847,-76.248,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
17099,6/11/2017 0:00,Quercus,pagoda,Cherrybark Oak,Yes,46,85,79,,6/11/2017 0:00,36.848,-76.247,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
17101,6/11/2017 0:00,Quercus,falcata,Southern Red Oak,Yes,52,94,73,,6/11/2017 0:00,36.848,-76.248,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
17100,6/11/2017 0:00,Thuja,occidentalis,Northern White Cedar,Yes,20,47,29,,6/11/2017 0:00,36.849,-76.248,44,51,710,4500,51710004500,45,Census Tract,G5020,S,773401,0,36.8496217,-76.250547,MIDDLETOWN ARCH,0.045819446,7.81E-05
11029,10/31/2012 0:00,Ginkgo,biloba,Ginkgo (Male),Yes,36,96,33,0,10/31/2012 0:00,36.85,-76.276,47,51,710,4800,51710004800,48,Census Tract,G5020,S,1015137,100223,36.8469101,-76.2801795,TIDEWATER GARDENS,0.048365302,0.000112687
17096,10/23/2017 0:00,Cedrus,atlantica,Atlas Cedar,Yes,11,20,14,,10/23/2017 0:00,36.849,-76.294,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
17092,10/23/2017 0:00,Chamaecyparis,obtusa,Dwarf Hinoki Cypress,Yes,3,14,5,,10/23/2017 0:00,36.849,-76.294,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
17093,10/23/2017 0:00,Salix,babylonica,Weeping Willow,Yes,18,26,34,,10/23/2017 0:00,36.85,-76.294,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
17091,10/23/2017 0:00,Ligustrum,lucidum,Glossy Privet,Yes,9,28,18,,10/23/2017 0:00,36.849,-76.294,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
17094,10/23/2017 0:00,Salix,matsudana,Corkscrew Willow,Yes,5,16,11,,10/23/2017 0:00,36.85,-76.294,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
17095,10/23/2017 0:00,Cupressus,arizonica,Silver Dust,Yes,12,28,15,,10/23/2017 0:00,36.849,-76.294,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
17090,10/23/2017 0:00,Pinus,thunbergii,Japanese Black Pine,Yes,9,22,19,,10/23/2017 0:00,36.849,-76.294,48,51,710,4900,51710004900,49,Census Tract,G5020,S,1462111,389113,36.8497564,-76.2913365,"CBD, FREEMASON HARBOR",0.056904646,0.000187042
11007,10/18/2010 0:00,Juniperus,virginiana,Eastern Red Cedar,Yes,29,80,27,0,9/6/2014 0:00,36.83,-76.277,49,51,710,5000,51710005000,50,Census Tract,G5020,S,2615719,1305027,36.8333375,-76.2836407,BERKLEY,0.087355736,0.000396052
11071,6/11/2012 0:00,Ulmus,americana,American Elm,Yes,40,85,65,5,9/6/2014 0:00,36.83,-76.277,49,51,710,5000,51710005000,50,Census Tract,G5020,S,2615719,1305027,36.8333375,-76.2836407,BERKLEY,0.087355736,0.000396052
11030,10/31/2012 0:00,Ginkgo,biloba,Ginkgo (Female),Yes,29,64,27,0,10/31/2012 0:00,36.831,-76.276,49,51,710,5000,51710005000,50,Census Tract,G5020,S,2615719,1305027,36.8333375,-76.2836407,BERKLEY,0.087355736,0.000396052
13004,10/18/2010 0:00,Magnolia,grandiflora,Southern Magnolia,Yes,41,96,34,10,2/17/2013 0:00,36.83,-76.278,49,51,710,5000,51710005000,50,Census Tract,G5020,S,2615719,1305027,36.8333375,-76.2836407,BERKLEY,0.087355736,0.000396052
11068,6/13/2011 0:00,Taxodium,distichum,Baldcypress,Yes,14,58,22,0,5/11/2012 0:00,36.835,-76.259,50,51,710,5100,51710005100,51,Census Tract,G5020,S,2798912,835633,36.8322313,-76.2588821,CAMPOSTELLA HEIGHTS,0.080391785,0.000367136
13057,9/30/2013 0:00,Acer,buergerianum,Trident Maple,Yes,26,47,38,10,2/11/2013 0:00,36.834,-76.267,50,51,710,5100,51710005100,51,Census Tract,G5020,S,2798912,835633,36.8322313,-76.2588821,CAMPOSTELLA HEIGHTS,0.080391785,0.000367136
15043,8/31/2015 0:00,lagerstroemia,indica,Crape Myrtle-Fushia,Y,16,24,33,0,8/31/2015 0:00,36.925,-76.263,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
17043,7/24/2017 0:00,Prunus,x yedoensis,Yoshino Cherry,Yes,18,20,25,,7/24/2017 0:00,36.918,-76.267,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
15024,3/8/2015 0:00,Quercus,acutassima,Sawtooth Oak,Y,11,36,42,0,3/8/2015 0:00,36.919,-76.267,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
15037,8/24/2015 0:00,Prunus,subhirtella,Weeping Cherry,Y,14,12,27,0,8/24/2015 0:00,36.925,-76.265,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
16023,7/17/2016 0:00,Lagerstroemia,Indica,Crape Myrtle (white),Yes,12,15,24,,7/18/2016 0:00,36.919,-76.266,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
15023,3/8/2015 0:00,Tetradium,danielli,Korean Evodia,Y,6,13,16,0,3/8/2015 0:00,36.918,-76.268,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
15028,3/8/2015 0:00,Pinus,palustris,Longleaf Pine,Y,5,20,9,0,3/8/2015 0:00,36.919,-76.267,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
17046,7/24/2017 0:00,Gingko,bilboa,Gingko (female),Yes,15,36,33,,7/24/2017 0:00,36.921,-76.268,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
15042,8/31/2015 0:00,Taxodium,distichum,Baldcypress,Y,15,34,36,0,8/31/2015 0:00,36.924,-76.263,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
17042,7/24/2017 0:00,Platanus,x acerifolia,London Plane,Yes,19,63,50,,7/24/2017 0:00,36.919,-76.267,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
15038,8/31/2015 0:00,Prunus,Caroliniana,Carolina Laurelcherry,Y,18,28,30,0,8/31/2015 0:00,36.925,-76.263,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
15032,8/17/2015 0:00,Ulmus,parvifolia,Chinese Elm,Y,10,24,40,0,8/17/2015 0:00,36.921,-76.267,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
14009,6/10/2014 0:00,Celtis,laevigata,"Hackberry, Southern",No,21,52,65,0,6/10/2014 0:00,36.929,-76.264,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
15033,8/17/2015 0:00,Fraxinus,americana,White Ash,Y,40,48,87,0,8/17/2015 0:00,36.921,-76.267,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
17047,7/24/2017 0:00,Acer,buergeranium,Trident Maple,Yes,21,22,34,,7/24/2017 0:00,36.921,-76.268,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
11036,10/31/2012 0:00,Melia,azedarach,Chinaberry,Yes,6,30,33,0,2/6/2014 0:00,36.929,-76.259,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
17048,7/24/2017 0:00,Pistacia,Chinensis,Chinese Pistache,Yes,16,32,43,,7/24/2017 0:00,36.929,-76.263,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
11044,3/11/2012 0:00,Quercus,nigra,Water Oak,Yes,56,128,45,3,3/11/2012 0:00,36.925,-76.253,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
14008,6/10/2014 0:00,Celtis,occidentalis,"Hackberry, Northern",No,28,48,75,0,6/10/2014 0:00,36.929,-76.264,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
17041,7/24/2017 0:00,Juniperus,virginiana,Eastern Red Cedar,Yes,46,55,53,,7/24/2017 0:00,36.919,-76.267,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
15026,3/8/2015 0:00,Acer,rubrum,"Maple, October Glory",Y,13,32,39,0,3/8/2015 0:00,36.918,-76.266,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
11056,9/20/2011 0:00,Quercus,palustris,Pin Oak,Yes,99,92,150,3,2/6/2014 0:00,36.926,-76.253,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
15039,8/31/2015 0:00,Ilex,?,Holly (hybrid?),Y,22,34,42,0,8/31/2015 0:00,36.925,-76.264,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
11009,8/16/2010 0:00,Koelreuteria,elegans,Goldenrain Tree,Yes,13,28,38,0,2/6/2014 0:00,36.929,-76.254,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
11038,2/11/2012 0:00,Populus,canescens,"Poplar, Gray",Yes,26,68,54,2,2/6/2014 0:00,36.927,-76.254,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
15031,8/17/2015 0:00,Liriodendron,tulipifera,Yellow Poplar,Y,28,68,53,0,8/17/2015 0:00,36.922,-76.265,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
15034,8/24/2015 0:00,Quercus,michauxii,Swamp Chestnut Oak,Y,32,76,63,0,8/24/2015 0:00,36.921,-76.266,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
13090,4/23/2012 0:00,Quercus,phellos,Willow Oak,yes,28,96,30,0,5/8/2013 0:00,36.928,-76.258,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
11035,10/31/2012 0:00,Magnolia,virginiana,Sweetbay Magnolia,Yes,3,18,6,0,2/6/2014 0:00,36.929,-76.259,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
17044,7/24/2017 0:00,Prunus,cerasifera,Purple-Leaf Plum,Yes,8,24,28,,7/24/2017 0:00,36.918,-76.267,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
15035,8/24/2015 0:00,Quercus,bicolor,Swamp White Oak,Y,6,20,21,0,8/24/2015 0:00,36.921,-76.266,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
15040,8/31/2015 0:00,Lagerstroemia,indica,Crape Myrtle-pinkish purple,Y,11,24,24,0,8/31/2015 0:00,36.925,-76.263,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
15025,3/8/2015 0:00,Chionanthus,retasus,Chinese Fringetree,Y,8,16,25,0,3/8/2015 0:00,36.918,-76.267,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
14007,6/10/2014 0:00,Pinus,taeda,Loblolly Pine,No,32,80,75,0,6/10/2014 0:00,36.929,-76.264,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
17045,7/24/2017 0:00,Lagerstroemia,indica x 'Natchez',Natchez Crape Myrtle,Yes,14,24,26,,7/24/2017 0:00,36.919,-76.268,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
13091,4/23/2012 0:00,Ulmus,americana,American Elm,Yes,33,80,52,0,4/23/2012 0:00,36.928,-76.255,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
17040,7/24/2017 0:00,Catalpa,Northern Catalpa,Indian Cigar Tree,Yes,27,53,36,,7/24/2017 0:00,36.923,-76.267,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
11034,10/31/2012 0:00,Morus,alba,"Mulberry, White",Yes,9,20,18,0,10/31/2012 0:00,36.929,-76.255,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
15022,3/8/2015 0:00,Quercus,myrsinifolia,Chinese Evergreen Oak,Y,9,24,27,0,3/8/2015 0:00,36.918,-76.267,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
15030,8/17/2015 0:00,Ilex,opaca,American Holly,Y,20,34,46,0,8/17/2015 0:00,36.921,-76.268,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
15041,8/31/2015 0:00,Metasequoia,glyptostroboides,Dawn Redwood,Y,15,40,30,0,8/31/2015 0:00,36.925,-76.263,51,51,710,5500,51710005500,55,Census Tract,G5020,S,2159620,55715,36.9233475,-76.2612573,MONTICELLO VILLAGE,0.063453292,0.000224041
